Artikel;article_description;Bruttobetrag;Nettobetrag;Verkaufte_Stücke;Gewicht_verkauft;Durchschnittlicher_Preis;umsatz_tot;origin;year;date
A10200;Birchermüesli Classic;10.1;10.1;3;NA;3.37;0.39;13.12.csv;2016;13.12.2016
A10409;Sandwich Appenzell;5.5;5.5;1;NA;5.5;0.22;13.12.csv;2016;13.12.2016
A10411;Sandwich Power Ham;8;8;2;NA;4;0.31;13.12.csv;2016;13.12.2016
A10413;Sandwich Start Your Day;4.5;4.5;1;NA;4.5;0.18;13.12.csv;2016;13.12.2016
A10415;Sandwich Turkey;6;6;1;NA;6;0.23;13.12.csv;2016;13.12.2016
A10416;Sandwich Ticinese;6;6;1;NA;6;0.23;13.12.csv;2016;13.12.2016
A10417;Sandwich Softie;4;4;1;NA;4;0.16;13.12.csv;2016;13.12.2016
A10450;Sandwich Laugenkaiser;4;4;1;NA;4;0.16;13.12.csv;2016;13.12.2016
A10451;Sandwich Bauette;5;5;1;NA;5;0.2;13.12.csv;2016;13.12.2016
A10452;Crispy Chicken;6;6;1;NA;6;0.23;13.12.csv;2016;13.12.2016
A10000;Catering;10;10;2;NA;5;0.44;14.12.csv;2016;14.12.2016
A10001;Favorite;1091;1091;138;NA;7.91;48.39;14.12.csv;2016;14.12.2016
A10002;Green;350;350;46;NA;7.61;15.53;14.12.csv;2016;14.12.2016
A10004;Brot Stück;0.3;0.3;1;NA;0.3;0.01;14.12.csv;2016;14.12.2016
A10005;Menu Suppe;14.5;14.5;9;NA;1.61;0.64;14.12.csv;2016;14.12.2016
A10006;Menu Salat;18;18;10;NA;1.8;0.8;14.12.csv;2016;14.12.2016
A10007;Senf Mayo Ketschup;0.5;0.5;1;NA;0.5;0.02;14.12.csv;2016;14.12.2016
A10014;Kitchen 4;374;374;28;NA;13.36;16.59;14.12.csv;2016;14.12.2016
A10040;Garden;316.4;316.4;41;13.668;23.15;14.03;14.12.csv;2016;14.12.2016
A10063;Frucht 1.00;1;1;1;NA;1;0.04;14.12.csv;2016;14.12.2016
A10112;Maisbrötli;1.7;1.7;1;NA;1.7;0.08;14.12.csv;2016;14.12.2016
A10121;Mandelschnecke;2.4;2.4;1;NA;2.4;0.11;14.12.csv;2016;14.12.2016
A10126;Apfel im Schlafrock;4.8;4.8;2;NA;2.4;0.21;14.12.csv;2016;14.12.2016
A10135;Wähe;18;18;4;NA;4.5;0.8;14.12.csv;2016;14.12.2016
A10139;Zitronencake-Schnitte 100g verpackt;7.2;7.2;3;NA;2.4;0.32;14.12.csv;2016;14.12.2016
A10200;Birchermüesli Classic;9.6;9.6;3;NA;3.2;0.43;14.12.csv;2016;14.12.2016
A10409;Sandwich Appenzell;5.5;5.5;1;NA;5.5;0.24;14.12.csv;2016;14.12.2016
A10410;Sandwich Milano;4;4;1;NA;4;0.18;14.12.csv;2016;14.12.2016
A10413;Sandwich Start Your Day;4.5;4.5;1;NA;4.5;0.2;14.12.csv;2016;14.12.2016
A10415;Sandwich Turkey;11;11;2;NA;5.5;0.49;14.12.csv;2016;14.12.2016
A10425;Sandwich Italien;6;6;1;NA;6;0.27;14.12.csv;2016;14.12.2016
A10450;Sandwich Laugenkaiser;4;4;1;NA;4;0.18;14.12.csv;2016;14.12.2016
A10000;Catering;161;161;3;NA;53.67;8.39;15.12.csv;2016;15.12.2016
A10001;Favorite;1020;1020;127;NA;8.03;53.14;15.12.csv;2016;15.12.2016
A10002;Green;210;210;27;NA;7.78;10.94;15.12.csv;2016;15.12.2016
A10005;Menu Suppe;3;3;2;NA;1.5;0.16;15.12.csv;2016;15.12.2016
A10006;Menu Salat;27;27;16;NA;1.69;1.41;15.12.csv;2016;15.12.2016
A10007;Senf Mayo Ketschup;0.5;0.5;1;NA;0.5;0.03;15.12.csv;2016;15.12.2016
A10011;Kitchen 1;141;141;13;NA;10.85;7.35;15.12.csv;2016;15.12.2016
A10014;Kitchen 4;13;13;1;NA;13;0.68;15.12.csv;2016;15.12.2016
A10040;Garden;253.9;253.9;31;10.978;23.13;13.23;15.12.csv;2016;15.12.2016
A10073;Saisonfrüchte geschnitten;3.5;3.5;1;NA;3.5;0.18;15.12.csv;2016;15.12.2016
A10118;Brownie;4.8;4.8;2;NA;2.4;0.25;15.12.csv;2016;15.12.2016
A10200;Birchermüesli Classic;9.6;9.6;3;NA;3.2;0.5;15.12.csv;2016;15.12.2016
A10409;Sandwich Appenzell;5.5;5.5;1;NA;5.5;0.29;15.12.csv;2016;15.12.2016
A10411;Sandwich Power Ham;4;4;1;NA;4;0.21;15.12.csv;2016;15.12.2016
A10413;Sandwich Start Your Day;4.5;4.5;1;NA;4.5;0.23;15.12.csv;2016;15.12.2016
A10417;Sandwich Softie;4;4;1;NA;4;0.21;15.12.csv;2016;15.12.2016
A10425;Sandwich Italien;12;12;2;NA;6;0.63;15.12.csv;2016;15.12.2016
A10450;Sandwich Laugenkaiser;4;4;1;NA;4;0.21;15.12.csv;2016;15.12.2016
A10452;Crispy Chicken;12;12;2;NA;6;0.63;15.12.csv;2016;15.12.2016
L19100;Patisserie offen;26;26;12;NA;2.17;1.35;15.12.csv;2016;15.12.2016
A10001;Favorite;838;838;109;NA;7.69;45.02;16.12.csv;2016;16.12.2016
A10002;Green;363;363;49;NA;7.41;19.5;16.12.csv;2016;16.12.2016
A100039;Portion Pommes;5.5;5.5;1;NA;5.5;0.3;16.12.csv;2016;16.12.2016
A10005;Menu Suppe;3;3;2;NA;1.5;0.16;16.12.csv;2016;16.12.2016
A10006;Menu Salat;6;6;4;NA;1.5;0.32;16.12.csv;2016;16.12.2016
A10007;Senf Mayo Ketschup;2.5;2.5;5;NA;0.5;0.13;16.12.csv;2016;16.12.2016
A10014;Kitchen 4;430;430;34;NA;12.65;23.1;16.12.csv;2016;16.12.2016
A10040;Garden;179;179;22;7.71;23.22;9.62;16.12.csv;2016;16.12.2016
A10063;Frucht 1.00;2;2;2;NA;1;0.11;16.12.csv;2016;16.12.2016
A10101;Ragusa-Gipfel;2.4;2.4;1;NA;2.4;0.13;16.12.csv;2016;16.12.2016
A10121;Mandelschnecke;2.4;2.4;1;NA;2.4;0.13;16.12.csv;2016;16.12.2016
A10122;Nussbrille;2.4;2.4;1;NA;2.4;0.13;16.12.csv;2016;16.12.2016
A10161;Muffin gross;3;3;1;NA;3;0.16;16.12.csv;2016;16.12.2016
A10200;Birchermüesli Classic;6.4;6.4;2;NA;3.2;0.34;16.12.csv;2016;16.12.2016
A10417;Sandwich Softie;4;4;1;NA;4;0.21;16.12.csv;2016;16.12.2016
A10452;Crispy Chicken;12;12;2;NA;6;0.64;16.12.csv;2016;16.12.2016
A10000;Catering;13.5;13.5;4;NA;3.38;0.89;19.12.csv;2016;19.12.2016
A10001;Favorite;706;706;91;NA;7.76;46.46;19.12.csv;2016;19.12.2016
A10002;Green;498;498;65;NA;7.66;32.77;19.12.csv;2016;19.12.2016
A10005;Menu Suppe;7.5;7.5;5;NA;1.5;0.49;19.12.csv;2016;19.12.2016
A10006;Menu Salat;13.5;13.5;9;NA;1.5;0.89;19.12.csv;2016;19.12.2016
A10040;Garden;244.6;244.6;33;10.584;23.11;16.1;19.12.csv;2016;19.12.2016
A10063;Frucht 1.00;2;2;2;NA;1;0.13;19.12.csv;2016;19.12.2016
A10072;Schichtjoghurt;3;3;1;NA;3;0.2;19.12.csv;2016;19.12.2016
A10120;Mandelbrezel;2.4;2.4;1;NA;2.4;0.16;19.12.csv;2016;19.12.2016
A10122;Nussbrille;2.4;2.4;1;NA;2.4;0.16;19.12.csv;2016;19.12.2016
A10139;Zitronencake-Schnitte 100g verpackt;2.4;2.4;1;NA;2.4;0.16;19.12.csv;2016;19.12.2016
A10200;Birchermüesli Classic;6.9;6.9;2;NA;3.45;0.45;19.12.csv;2016;19.12.2016
A10415;Sandwich Turkey;5.5;5.5;1;NA;5.5;0.36;19.12.csv;2016;19.12.2016
A10417;Sandwich Softie;8;8;2;NA;4;0.53;19.12.csv;2016;19.12.2016
A10450;Sandwich Laugenkaiser;4;4;1;NA;4;0.26;19.12.csv;2016;19.12.2016
A10000;Catering;1.7;1.7;2;NA;0.85;0.08;20.12.csv;2016;20.12.2016
A10001;Favorite;1149;1149;149;NA;7.71;52.31;20.12.csv;2016;20.12.2016
A10002;Green;658;658;86;NA;7.65;29.96;20.12.csv;2016;20.12.2016
A10004;Brot Stück;0.3;0.3;1;NA;0.3;0.01;20.12.csv;2016;20.12.2016
A10005;Menu Suppe;10.5;10.5;7;NA;1.5;0.48;20.12.csv;2016;20.12.2016
A10006;Menu Salat;7.5;7.5;5;NA;1.5;0.34;20.12.csv;2016;20.12.2016
A10007;Senf Mayo Ketschup;8;8;16;NA;0.5;0.36;20.12.csv;2016;20.12.2016
A10040;Garden;304.4;304.4;45;13.176;23.1;13.86;20.12.csv;2016;20.12.2016
A10063;Frucht 1.00;1;1;1;NA;1;0.05;20.12.csv;2016;20.12.2016
A10072;Schichtjoghurt;6;6;2;NA;3;0.27;20.12.csv;2016;20.12.2016
A10100;Gipfel;1.3;1.3;1;NA;1.3;0.06;20.12.csv;2016;20.12.2016
A10123;Russenzöpfli;2.4;2.4;1;NA;2.4;0.11;20.12.csv;2016;20.12.2016
A10130;Vanillekreuz;2.4;2.4;1;NA;2.4;0.11;20.12.csv;2016;20.12.2016
A10139;Zitronencake-Schnitte 100g verpackt;2.4;2.4;1;NA;2.4;0.11;20.12.csv;2016;20.12.2016
A10200;Birchermüesli Classic;9.6;9.6;3;NA;3.2;0.44;20.12.csv;2016;20.12.2016
A10409;Sandwich Appenzell;5.5;5.5;1;NA;5.5;0.25;20.12.csv;2016;20.12.2016
A10413;Sandwich Start Your Day;4.5;4.5;1;NA;4.5;0.2;20.12.csv;2016;20.12.2016
A10417;Sandwich Softie;4;4;1;NA;4;0.18;20.12.csv;2016;20.12.2016
A10425;Sandwich Italien;6;6;1;NA;6;0.27;20.12.csv;2016;20.12.2016
A10452;Crispy Chicken;12;12;2;NA;6;0.55;20.12.csv;2016;20.12.2016
A10001;Favorite;568;568;74;NA;7.68;28.15;21.12.csv;2016;21.12.2016
A10002;Green;1081;1081;140;NA;7.72;53.57;21.12.csv;2016;21.12.2016
A10005;Menu Suppe;15;15;10;NA;1.5;0.74;21.12.csv;2016;21.12.2016
A10006;Menu Salat;12;12;8;NA;1.5;0.59;21.12.csv;2016;21.12.2016
A10007;Senf Mayo Ketschup;1.5;1.5;3;NA;0.5;0.07;21.12.csv;2016;21.12.2016
A10040;Garden;246.8;246.8;34;10.574;23.34;12.23;21.12.csv;2016;21.12.2016
A10063;Frucht 1.00;3;3;3;NA;1;0.15;21.12.csv;2016;21.12.2016
A10135;Wähe;18;18;4;NA;4.5;0.89;21.12.csv;2016;21.12.2016
A10139;Zitronencake-Schnitte 100g verpackt;5.3;5.3;2;NA;2.65;0.26;21.12.csv;2016;21.12.2016
A10200;Birchermüesli Classic;16.5;16.5;5;NA;3.3;0.82;21.12.csv;2016;21.12.2016
A10409;Sandwich Appenzell;11;11;2;NA;5.5;0.55;21.12.csv;2016;21.12.2016
A10410;Sandwich Milano;8;8;2;NA;4;0.4;21.12.csv;2016;21.12.2016
A10411;Sandwich Power Ham;4;4;1;NA;4;0.2;21.12.csv;2016;21.12.2016
A10413;Sandwich Start Your Day;9;9;2;NA;4.5;0.45;21.12.csv;2016;21.12.2016
A10417;Sandwich Softie;8.5;8.5;2;NA;4.25;0.42;21.12.csv;2016;21.12.2016
A10450;Sandwich Laugenkaiser;4.5;4.5;1;NA;4.5;0.22;21.12.csv;2016;21.12.2016
A10452;Crispy Chicken;6;6;1;NA;6;0.3;21.12.csv;2016;21.12.2016
A10000;Catering;26;26;4;NA;6.5;1.49;22.12.csv;2016;22.12.2016
A10001;Favorite;988;988;125;NA;7.9;56.48;22.12.csv;2016;22.12.2016
A10002;Green;485;485;64;NA;7.58;27.73;22.12.csv;2016;22.12.2016
A10004;Brot Stück;0.6;0.6;2;NA;0.3;0.03;22.12.csv;2016;22.12.2016
A10005;Menu Suppe;2.5;2.5;1;NA;2.5;0.14;22.12.csv;2016;22.12.2016
A10006;Menu Salat;15;15;10;NA;1.5;0.86;22.12.csv;2016;22.12.2016
A10040;Garden;178;178;27;7.682;23.17;10.18;22.12.csv;2016;22.12.2016
A10122;Nussbrille;2.4;2.4;1;NA;2.4;0.14;22.12.csv;2016;22.12.2016
A10139;Zitronencake-Schnitte 100g verpackt;2.4;2.4;1;NA;2.4;0.14;22.12.csv;2016;22.12.2016
A10200;Birchermüesli Classic;6.4;6.4;2;NA;3.2;0.37;22.12.csv;2016;22.12.2016
A10410;Sandwich Milano;8;8;2;NA;4;0.46;22.12.csv;2016;22.12.2016
A10417;Sandwich Softie;4;4;1;NA;4;0.23;22.12.csv;2016;22.12.2016
A10450;Sandwich Laugenkaiser;16;16;4;NA;4;0.91;22.12.csv;2016;22.12.2016
A10451;Sandwich Bauette;15;15;3;NA;5;0.86;22.12.csv;2016;22.12.2016
A10000;Catering;30;30;1;NA;30;2.96;23.12.csv;2016;23.12.2016
A10001;Favorite;517;517;66;NA;7.83;50.94;23.12.csv;2016;23.12.2016
A10002;Green;398;398;50;NA;7.96;39.21;23.12.csv;2016;23.12.2016
A10040;Garden;45.7;45.7;7;1.888;24.21;4.5;23.12.csv;2016;23.12.2016
A10063;Frucht 1.00;1;1;1;NA;1;0.1;23.12.csv;2016;23.12.2016
A10073;Saisonfrüchte geschnitten;4;4;1;NA;4;0.39;23.12.csv;2016;23.12.2016
A10200;Birchermüesli Classic;13.8;13.8;4;NA;3.45;1.36;23.12.csv;2016;23.12.2016
A10435;FB Sandwich Emmental;5.5;5.5;1;NA;5.5;0.54;23.12.csv;2016;23.12.2016
A1000N;KitchenTotal;145;145;12;NA;12.08;8.09;NA;2015;01.09.2015
A1000N;KitchenTotal;0;0;0;0;NaN;0;NA;2015;02.09.2015
A1000N;KitchenTotal;274;274;27;NA;10.15;18.46;NA;2015;03.09.2015
A1000N;KitchenTotal;620;620;51;NA;11.31;41.580000000000005;NA;2015;04.09.2015
A1000N;KitchenTotal;590;590;50;NA;11.8;22.76;NA;2015;07.09.2015
A1000N;KitchenTotal;483;483;45;NA;10.73;20.32;NA;2015;08.09.2015
A1000N;KitchenTotal;174;174;14;NA;12.43;7.13;NA;2015;09.09.2015
A1000N;KitchenTotal;438;438;37;NA;11.84;15.62;NA;2015;10.09.2015
A1000N;KitchenTotal;168;168;13;NA;12.92;15;NA;2015;11.09.2015
A1000N;KitchenTotal;55;55;5;NA;11;2.38;NA;2015;14.09.2015
A1000N;KitchenTotal;211;211;22;NA;9.59;9.1;NA;2015;15.09.2015
A1000N;KitchenTotal;434;434;37;NA;11.73;14.97;NA;2015;16.09.2015
A1000N;KitchenTotal;660;660;50;NA;13.2;31.15;NA;2015;17.09.2015
A1000N;KitchenTotal;185;185;19;NA;9.74;8.17;NA;2015;18.09.2015
A1000N;KitchenTotal;365;365;31;NA;11.77;16.02;NA;2015;21.09.2015
A1000N;KitchenTotal;224;224;18;NA;11.375;7.47;NA;2015;22.09.2015
A1000N;KitchenTotal;458;458;46;NA;11.205;18.84;NA;2015;23.09.2015
A1000N;KitchenTotal;280;280;28;NA;10.48;12.48;NA;2015;24.09.2015
A1000N;KitchenTotal;585;585;46;NA;12.72;26.8;NA;2015;25.09.2015
A1000N;KitchenTotal;250;250;26;NA;9.62;13.43;NA;2015;28.09.2015
A1000N;KitchenTotal;272;272;23;NA;11.83;10.66;NA;2015;29.09.2015
A1000N;KitchenTotal;269;269;25;NA;10.76;4.74;NA;2015;30.09.2015
A1000N;KitchenTotal;199;199;17;NA;11.71;9.3;NA;2015;01.10.2015
A1000N;KitchenTotal;390;390;33;NA;11.815;24.560000000000002;NA;2015;02.10.2015
A1000N;KitchenTotal;271;271;21;NA;12.9;16.03;NA;2015;05.10.2015
A1000N;KitchenTotal;136;136;13;NA;10.46;6.77;NA;2015;06.10.2015
A1000N;KitchenTotal;771;771;62;NA;11.855;31.810000000000002;NA;2015;07.10.2015
A1000N;KitchenTotal;367;367;29;NA;12.66;18.23;NA;2015;08.10.2015
A1000N;KitchenTotal;395;395;36;NA;10.97;14.01;NA;2015;09.10.2015
A1000N;KitchenTotal;116;116;12;NA;9.67;6.73;NA;2015;12.10.2015
A1000N;KitchenTotal;357;357;30;NA;10.785;18.16;NA;2015;13.10.2015
A1000N;KitchenTotal;137;137;10;NA;13.7;5.77;NA;2015;14.10.2015
A1000N;KitchenTotal;282;282;26;NA;10.95;16.48;NA;2015;15.10.2015
A1000N;KitchenTotal;383;383;30;NA;12.77;29.01;NA;2015;16.10.2015
A1000N;KitchenTotal;171;171;16;NA;10.69;9.72;NA;2015;19.10.2015
A1000N;KitchenTotal;174;174;16;NA;10.88;9.23;NA;2015;20.10.2015
A1000N;KitchenTotal;189;189;16;NA;11.81;11.79;NA;2015;21.10.2015
A1000N;KitchenTotal;59;59;6;NA;9.83;3.4;NA;2015;22.10.2015
A1000N;KitchenTotal;194;194;18;NA;10.78;13.77;NA;2015;23.10.2015
A1000N;KitchenTotal;222;222;23;NA;9.65;10.64;NA;2015;26.10.2015
A1000N;KitchenTotal;432;432;37;NA;11.68;17.57;NA;2015;27.10.2015
A1000N;KitchenTotal;1131;1131;92;NA;12.155;42.71;NA;2015;28.10.2015
A1000N;KitchenTotal;491;491;41;NA;11.675;14.969999999999999;NA;2015;29.10.2015
A1000N;KitchenTotal;333;333;26;NA;12.81;15.47;NA;2015;30.10.2015
A1000N;KitchenTotal;354;354;34;NA;11.135;15.93;NA;2015;02.11.2015
A1000N;KitchenTotal;310;310;32;NA;9.69;12.62;NA;2015;03.11.2015
A1000N;KitchenTotal;401;401;36;NA;10.835;16.650000000000002;NA;2015;04.11.2015
A1000N;KitchenTotal;102;102;8;NA;12.75;5.52;NA;2015;05.11.2015
A1000N;KitchenTotal;417;417;33;NA;12.64;30.27;NA;2015;06.11.2015
A1000N;KitchenTotal;271;271;25;NA;10.84;12.3;NA;2015;09.11.2015
A1000N;KitchenTotal;327;327;30;NA;10.9;14.54;NA;2015;10.11.2015
A1000N;KitchenTotal;340;340;29;NA;11.72;15.59;NA;2015;11.11.2015
A1000N;KitchenTotal;311;311;31;NA;10.03;12;NA;2015;12.11.2015
A1000N;KitchenTotal;612;612;47;NA;13.02;28.13;NA;2015;13.11.2015
A1000N;KitchenTotal;86;86;8;NA;10.75;3.94;NA;2015;16.11.2015
A1000N;KitchenTotal;331;331;27;NA;11.655000000000001;14.190000000000001;NA;2015;17.11.2015
A1000N;KitchenTotal;908;908;71;NA;12.46;34.29;NA;2015;18.11.2015
A1000N;KitchenTotal;646;646;52;NA;12.243333333333334;29.19;NA;2015;19.11.2015
A1000N;KitchenTotal;201;201;18;NA;11.165;11.850000000000001;NA;2015;20.11.2015
A1000N;KitchenTotal;219;219;18;NA;12.17;10.68;NA;2015;23.11.2015
A1000N;KitchenTotal;247;247;26;NA;9.5;9.83;NA;2015;24.11.2015
A1000N;KitchenTotal;308;308;32;NA;9.63;14.01;NA;2015;25.11.2015
A1000N;KitchenTotal;250;250;21;NA;11.9;10.41;NA;2015;26.11.2015
A1000N;KitchenTotal;367;367;34;NA;10.79;19.54;NA;2015;27.11.2015
A1000N;KitchenTotal;221;221;18;NA;12.28;9.78;NA;2015;30.11.2015
A1000N;KitchenTotal;464;464;46;NA;10.895;19.81;NA;2015;01.12.2015
A1000N;KitchenTotal;348;348;27;NA;12.89;15.48;NA;2015;02.12.2015
A1000N;KitchenTotal;418;418;38;NA;11;18.38;NA;2015;03.12.2015
A1000N;KitchenTotal;130;130;10;NA;13;4.48;NA;2015;04.12.2015
A1000N;KitchenTotal;182;182;17;NA;11.265;9.33;NA;2015;07.12.2015
A1000N;KitchenTotal;220;220;19;NA;11.58;9.36;NA;2015;08.12.2015
A1000N;KitchenTotal;263;263;22;NA;11.95;11.67;NA;2015;09.12.2015
A1000N;KitchenTotal;614;614;47;NA;12.505;27.44;NA;2015;10.12.2015
A1000N;KitchenTotal;273;273;21;NA;13;15.24;NA;2015;11.12.2015
A1000N;KitchenTotal;223;223;20;NA;11.15;11.98;NA;2015;14.12.2015
A1000N;KitchenTotal;180;180;15;NA;12;7.87;NA;2015;15.12.2015
A1000N;KitchenTotal;244;244;23;NA;10.61;10.95;NA;2015;16.12.2015
A1000N;KitchenTotal;722;722;60;NA;11.129999999999999;36.01;NA;2015;17.12.2015
A1000N;KitchenTotal;216;216;17;NA;12.71;7.99;NA;2015;18.12.2015
A1000N;KitchenTotal;0;0;0;0;NaN;0;NA;2015;21.12.2015
A1000N;KitchenTotal;0;0;0;0;NaN;0;NA;2015;22.12.2015
A1000N;KitchenTotal;0;0;0;0;NaN;0;NA;2015;23.12.2015
A1000N;KitchenTotal;0;0;0;0;NaN;0;NA;2016;01.09.2016
A1000N;KitchenTotal;0;0;0;0;NaN;0;NA;2016;02.09.2016
A1000N;KitchenTotal;0;0;0;0;NaN;0;NA;2016;05.09.2016
A1000N;KitchenTotal;0;0;0;0;NaN;0;NA;2016;06.09.2016
A1000N;KitchenTotal;162;162;12;NA;13.5;6.66;NA;2016;07.09.2016
A1000N;KitchenTotal;130;130;10;NA;13;10.85;NA;2016;08.09.2016
A1000N;KitchenTotal;181;181;14;NA;12.93;17.28;NA;2016;09.09.2016
A1000N;KitchenTotal;164;164;13;NA;12.62;2.65;NA;2016;12.09.2016
A1000N;KitchenTotal;191;191;15;NA;12.73;8.24;NA;2016;13.09.2016
A1000N;KitchenTotal;330;330;22;NA;13.57;13.110000000000001;NA;2016;14.09.2016
A1000N;KitchenTotal;171;171;11;NA;15.55;6.66;NA;2016;15.09.2016
A1000N;KitchenTotal;184;184;14;NA;13.14;14.11;NA;2016;16.09.2016
A1000N;KitchenTotal;297;297;23;NA;12.91;14.58;NA;2016;19.09.2016
A1000N;KitchenTotal;376;376;30;NA;12.53;14.4;NA;2016;20.09.2016
A1000N;KitchenTotal;303;303;24;NA;12.63;13.66;NA;2016;21.09.2016
A1000N;KitchenTotal;219;219;17;NA;12.88;11.17;NA;2016;22.09.2016
A1000N;KitchenTotal;167;167;13;NA;12.85;8.92;NA;2016;23.09.2016
A1000N;KitchenTotal;0;0;0;0;NaN;0;NA;2016;26.09.2016
A1000N;KitchenTotal;0;0;0;0;NaN;0;NA;2016;27.09.2016
A1000N;KitchenTotal;64;64;5;NA;12.8;3.26;NA;2016;28.09.2016
A1000N;KitchenTotal;220;220;17;NA;12.94;10.88;NA;2016;29.09.2016
A1000N;KitchenTotal;237;237;18;NA;13.17;1.94;NA;2016;30.09.2016
A1000N;KitchenTotal;115;115;9;NA;12.78;6.17;NA;2016;03.10.2016
A1000N;KitchenTotal;252;252;20;NA;12.6;9.93;NA;2016;04.10.2016
A1000N;KitchenTotal;346;346;27;NA;12.81;17.29;NA;2016;05.10.2016
A1000N;KitchenTotal;192;192;15;NA;12.8;8.88;NA;2016;06.10.2016
A1000N;KitchenTotal;369;369;28;NA;13.18;27.56;NA;2016;07.10.2016
A1000N;KitchenTotal;358;358;28;NA;12.79;19.68;NA;2016;10.10.2016
A1000N;KitchenTotal;307;307;24;NA;12.79;14.34;NA;2016;11.10.2016
A1000N;KitchenTotal;308;308;24;NA;12.83;18.17;NA;2016;12.10.2016
A1000N;KitchenTotal;216;216;17;NA;12.71;14.63;NA;2016;13.10.2016
A1000N;KitchenTotal;76;76;6;NA;12.67;5.58;NA;2016;14.10.2016
A1000N;KitchenTotal;173;173;13;NA;13.31;9.8;NA;2016;17.10.2016
A1000N;KitchenTotal;612;612;48;NA;12.75;26.46;NA;2016;18.10.2016
A1000N;KitchenTotal;152;152;12;NA;12.67;9.29;NA;2016;19.10.2016
A1000N;KitchenTotal;243;243;19;NA;12.79;15.89;NA;2016;20.10.2016
A1000N;KitchenTotal;151;151;12;NA;12.58;9.18;NA;2016;21.10.2016
A1000N;KitchenTotal;251;251;19;NA;13.21;16.37;NA;2016;24.10.2016
A1000N;KitchenTotal;178;178;14;NA;12.71;8.67;NA;2016;25.10.2016
A1000N;KitchenTotal;180;180;14;NA;12.86;9.4;NA;2016;26.10.2016
A1000N;KitchenTotal;206;206;16;NA;12.88;13.22;NA;2016;27.10.2016
A1000N;KitchenTotal;193;193;15;NA;12.87;13.41;NA;2016;28.10.2016
A1000N;KitchenTotal;114;114;9;NA;12.67;6.5;NA;2016;31.10.2016
A1000N;KitchenTotal;466;466;38;NA;12.26;16.92;NA;2016;01.11.2016
A1000N;KitchenTotal;284;284;22;NA;12.91;13.38;NA;2016;02.11.2016
A1000N;KitchenTotal;116;116;8;NA;14.5;6.02;NA;2016;03.11.2016
A1000N;KitchenTotal;131;131;10;NA;13.1;8.48;NA;2016;04.11.2016
A1000N;KitchenTotal;26;26;2;NA;13;1.38;NA;2016;07.11.2016
A1000N;KitchenTotal;213;213;17;NA;12.53;9.86;NA;2016;08.11.2016
A1000N;KitchenTotal;513;513;40;NA;12.83;26.16;NA;2016;09.11.2016
A1000N;KitchenTotal;230;230;18;NA;12.78;12.36;NA;2016;10.11.2016
A1000N;KitchenTotal;604;604;46;NA;13.13;29.49;NA;2016;11.11.2016
A1000N;KitchenTotal;131;131;10;NA;13.1;6.54;NA;2016;14.11.2016
A1000N;KitchenTotal;115;115;9;NA;12.78;4.98;NA;2016;15.11.2016
A1000N;KitchenTotal;127;127;10;NA;12.7;5.87;NA;2016;16.11.2016
A1000N;KitchenTotal;303;303;21;NA;14.43;9.96;NA;2016;17.11.2016
A1000N;KitchenTotal;242;242;18;NA;13.44;11.66;NA;2016;18.11.2016
A1000N;KitchenTotal;253;253;20;NA;12.65;11.95;NA;2016;21.11.2016
A1000N;KitchenTotal;559;559;44;NA;12.7;21.43;NA;2016;22.11.2016
A1000N;KitchenTotal;78;78;7;NA;11.915;3.6;NA;2016;23.11.2016
A1000N;KitchenTotal;168;168;13;NA;12.92;8.77;NA;2016;24.11.2016
A1000N;KitchenTotal;0;0;0;0;NaN;0;NA;2016;25.11.2016
A1000N;KitchenTotal;341;341;26;NA;13.12;16.38;NA;2016;28.11.2016
A1000N;KitchenTotal;199;199;19;NA;10.47;7.9;NA;2016;29.11.2016
A1000N;KitchenTotal;400;400;31;NA;12.9;6.13;NA;2016;30.11.2016
A1000N;KitchenTotal;131;131;10;NA;13.1;6.35;NA;2016;01.12.2016
A1000N;KitchenTotal;78;78;7;NA;11.14;4.16;NA;2016;02.12.2016
A1000N;KitchenTotal;418;418;33;NA;12.52;17.74;NA;2016;05.12.2016
A1000N;KitchenTotal;210;210;18;NA;11.67;9.78;NA;2016;06.12.2016
A1000N;KitchenTotal;115;115;9;NA;12.78;5.11;NA;2016;07.12.2016
A1000N;KitchenTotal;413;413;31;NA;13.32;16.13;NA;2016;08.12.2016
A1000N;KitchenTotal;203;203;19;NA;11.780000000000001;10.290000000000001;NA;2016;09.12.2016
A1000N;KitchenTotal;196;196;17;NA;11.53;9.24;NA;2016;12.12.2016
A1000N;KitchenTotal;101;101;8;NA;12.63;3.95;NA;2016;13.12.2016
A1000N;KitchenTotal;374;374;28;NA;13.36;16.59;NA;2016;14.12.2016
A1000N;KitchenTotal;154;154;14;NA;11.925;8.03;NA;2016;15.12.2016
A1000N;KitchenTotal;430;430;34;NA;12.65;23.1;NA;2016;16.12.2016
A1000N;KitchenTotal;0;0;0;0;NaN;0;NA;2016;19.12.2016
A1000N;KitchenTotal;0;0;0;0;NaN;0;NA;2016;20.12.2016
A1000N;KitchenTotal;0;0;0;0;NaN;0;NA;2016;21.12.2016
A1000N;KitchenTotal;0;0;0;0;NaN;0;NA;2016;22.12.2016
A1000N;KitchenTotal;0;0;0;0;NaN;0;NA;2016;23.12.2016
A2000N;BuffetTotal;149.5;149.5;19;6.456;23.16;8.34;NA;2015;01.09.2015
